x_km,y_km,z_km,tsec
1707.7746199044118,-6497.717880872961,2233.5641414799175,1830.0
1759.7297408533427,-6502.228558295423,2179.6385953051727,1840.0
1811.4872198099267,-6506.008945420377,2125.468245511669,1850.0
1863.0412485884895,-6509.058635242107,2071.0591819244974,1860.0
1914.3860421028025,-6511.377302735762,2016.4175208527222,1870.0
1965.515839011131,-6512.964704885856,1961.5494044025263,1880.0
2016.4249023584928,-6513.8206807056695,1906.4609997876466,1890.0
2067.1075202161037,-6513.9451512474825,1851.1584986371108,1900.0
2117.5580063178936,-6513.338119603698,1795.6481163004228,1910.0
2167.7707006940645,-6511.999670898839,1739.9360911502195,1920.0
2217.73997030161,-6509.929972272404,1684.0286838824888,1930.0
2267.4602096516983,-6507.129272852633,1627.9321768144719,1940.0
2316.925841433907,-6503.597903721143,1571.6528731802441,1950.0
2366.1313171371908,-6499.3362778684605,1515.1970964241327,1960.0
2415.0711176675386,-6494.344890140474,1458.5711894920082,1970.0
2463.7397539622593,-6488.624317175782,1401.7815141205303,1980.0
2512.131767600814,-6482.175217333974,1344.8344501244337,1990.0
2560.2417314121344,-6474.998330614844,1287.7363946819446,2000.0
2608.0642500783706,-6467.094478568561,1230.4937616183784,2010.0
2655.5939607349956,-6458.464564196777,1173.1129806880206,2020.0
2702.8255335671847,-6449.109571844741,1115.6004968543807,2030.0
2749.753672402456,-6439.0305670843645,1057.9627695688407,2040.0
2796.3731152994496,-6428.228696588327,1000.2062720478621,2050.0
2842.6786351328165,-6416.705187995188,942.3374905487699,2060.0
2888.665040174156,-6404.461349765529,884.362923644193,2070.0
2934.3271746689165,-6391.498571029177,826.2890814952948,2080.0
2979.6599194092178,-6377.818321423486,768.1224851238087,2090.0
3024.6581923025306,-6363.422150922727,709.8696656830048,2100.0
3069.316948936142,-6348.311689658596,651.5371637276395,2110.0
3113.63118313736,-6332.4886477318705,593.1315284829916,2120.0
3157.5959275293885,-6315.954815015219,534.6593171130387,2130.0
3201.2062540828156,-6298.712060947215,476.1270939878822,2140.0
3244.4572746626586,-6280.762334317564,417.5414299504767,2150.0
3287.344141570902,-6262.107663043563,358.9089015827636,2160.0
3329.8620480844847,-6242.750153937839,300.23609047126513,2170.0
3372.006228988643,-6222.691992467385,241.52958247226346,2180.0
3413.77196110562,-6201.9354425039155,182.79596697657516,2190.0
3455.1545638185926,-6180.482846065581,124.04183617408448,2200.0
3496.149399590859,-6158.336623050079,65.27378431804128,2210.0
3536.7518744801537,-6135.499270959155,6.498406989244336,2220.0
3576.957438648077,-6111.973364614594,-52.277699639809356,2230.0
3616.7615868645617,-6087.761555865651,-111.04793954074361,2240.0
3656.1598590073577,-6062.86657328805,-169.8057175650087,2250.0
3695.1478405564326,-6037.291221874487,-228.5444401793871,2260.0
3733.7211630832885,-6011.038382716757,-287.2575162012262,2270.0
3771.875504735085,-5984.111012679492,-345.93835753329677,2280.0
3809.606590713581,-5956.512144065566,-404.58037989823583,2290.0
3846.9101937487985,-5928.244884273195,-463.17700357247486,2300.0
3883.7821345673638,-5899.312415444799,-521.7216541195411,2310.0
3920.2182823554986,-5869.717994107621,-580.2077631227168,2320.0
3956.214555216595,-5839.464950806185,-638.6287689169277,2330.0
3991.7669206233318,-5808.556689726612,-696.9781173198073,2340.0
4026.871395864265,-5776.996688312851,-755.2492623618158,2350.0
4061.5240484848955,-5744.788496874856,-813.4356670154203,2360.0
4095.7209967231024,-5711.935738188747,-871.530803923162,2370.0
4129.45840993894,-5678.442107089041,-929.5281561245735,2380.0
4162.732509038758,-5644.311370052942,-987.4212177819028,2390.0
4195.539566893543,-5609.547364776778,-1045.2034949044846,2400.0
4227.875908751527,-5574.153999744614,-1102.8685060717644,2410.0
4259.737912644929,-5538.135253789107,-1160.409783154832,2420.0
4291.122009790843,-5501.495175644618,-1217.820872036424,2430.0
4322.024684986231,-5464.23788349267,-1275.0953333293237,2440.0
4352.442476996935,-5426.3675644997875,-1332.2267430930267,2450.0
4382.371978940714,-5387.888474347746,-1389.2086935486752,2460.0
4411.80983866424,-5348.804936756339,-1446.0347937921015,2470.0
4440.752759114019,-5309.121342998647,-1502.6986705049771,2480.0
4469.197498701219,-5268.842151408914,-1559.19396866395,2490.0
4497.140871660308,-5227.971886883083,-1615.5143522476649,2500.0
4524.579748401544,-5186.515140371995,-1671.6535049416939,2510.0
4551.511055857213,-5144.476568367373,-1727.6051308411786,2520.0
4577.93177782162,-5101.860892380624,-1783.3629551511822,2530.0
4603.838955284767,-5058.672898414486,-1838.9207248846644,2540.0
4629.229686759716,-5014.91743642762,-1894.2722095579943,2550.0
4654.101128603573,-4970.59941979219,-1949.4112018839226,2560.0
4678.4504953320675,-4925.723824744488,-2004.331518461953,2570.0
4702.275059927712,-4880.295689828673,-2059.027000466025,2580.0
4725.572154141483,-4834.320115333661,-2113.491514329458,2590.0
4748.339168788011,-4787.802262723265,-2167.718952427045,2600.0
4770.573554034229,-4740.747354059622,-2221.7032337542473,2610.0
4792.272819681482,-4693.160671419975,-2275.438304603421,2620.0
4813.434535441029,-4645.047556306875,-2328.9181392369956,2630.0
4834.056331202935,-4596.413409051865,-2382.1367405575284,2640.0
4854.135897298313,-4547.263688212727,-2435.088140774545,2650.0
4873.670984754895,-4497.603909964325,-2487.7664020681636,2660.0
4892.659405545906,-4447.439647483138,-2540.1656172493417,2670.0
4911.099032832194,-4396.776530325553,-2592.2799104167198,2680.0
4928.987801197633,-4345.620243799957,-2644.1034376100197,2690.0
4946.323706877723,-4293.976528332723,-2695.6303874598507,2700.0
4963.104807981405,-4241.851178828148,-2746.854981833938,2710.0
4979.329224706051,-4189.250044022422,-2797.7714764796365,2720.0
4994.995139545589,-4136.179025831669,-2848.374161662706,2730.0
5010.100797491782,-4082.6440786941776,-2898.6573628022534,2740.0
5024.6445062286075,-4028.651208906855,-2948.6154411017865,2750.0
5038.624636319709,-3974.2064739559864,-2998.2427941762994,2760.0
5052.039621388948,-3919.315981842373,-3047.533856675353,2770.0
5064.887958293977,-3863.9858904009384,-3096.4831009020218,2780.0
5077.168207292861,-3808.222406614843,-3145.085037427719,2790.0
5088.878992203704,-3752.0317859242086,-3193.334215702768,2800.0
5100.019000557282,-3695.4203315295163,-3241.2252246627004,2810.0
5110.586983742644,-3638.3943936897585,-3288.752693330171,2820.0
5120.581757145685,-3580.960369015409,-3335.911291412478,2830.0
5130.002200280674,-3523.1246997563085,-3382.695729894576,2840.0
5138.847256914705,-3464.893873084519,-3429.100761627539,2850.0
5147.115935185087,-3406.274420372238,-3475.1211819124287,2860.0
5154.807307709634,-3347.2729164648704,-3520.7518290794465,2870.0
